neighbor_modes,rates,nthreads,cora,citeseer,wiki,pubmed,amazon-photo,amazon-computers,cora-full,ogbn-arxiv
all,1,1,0.017894668732871242,0.009172882274851758,0.1935784112938308,0.010507882358296694,0.31521086202618975,0.20035815735229418,0.11432195706946857,0.06709936752541637
all,2,1,0.06014594042125711,0.015861547211890044,0.2643737459644468,0.009370059269452648,0.2967106183378405,0.24511488365368295,0.10112153451933226,0.045421200854576675
all,3,1,0.08333715695541798,0.02473672591888339,0.3482030392160617,0.01051174307765564,0.34073497597345476,0.2459528943980243,0.12519828104905412,0.058218894000475335
all,4,1,0.12452624661613654,0.0350001117805147,0.35862961778878644,0.010030723869676671,0.33749460230223327,0.28328039909963587,0.12072487598062602,0.04836378046923003
all,5,1,0.15119353818815465,0.05035162594419407,0.35937170422078546,0.009502906532866494,0.3694574019239332,0.25982198918059485,0.1629377800485926,0.06591574326900206
all,6,1,0.1751076749359106,0.056361091499142466,0.41470602302421106,0.009747233619533389,0.38217383805784777,0.25656049904493095,0.15919180710566896,0.07552854150288019
all,7,1,0.20590174309925022,0.06934595055207611,0.432638306777404,0.012848336339198619,0.3808598546122865,0.2636220266509631,0.17533732700645688,0.07726854840808846
all,8,1,0.22242242980784324,0.07927659494620712,0.42066815534377694,0.012831579768021448,0.3972407481772487,0.28013384927509355,0.16312137192953555,0.0990034416935619
all,9,1,0.21830496602834074,0.08378123715966375,0.42139795604096164,0.01351438990361834,0.45070051244065873,0.2815936263215227,0.1752534748532353,0.1176579569505569
all,10,1,0.2195324408454861,0.10054656719849585,0.4169234932022831,0.017602525713017365,0.44314702751697066,0.2917442844197118,0.19724508842285535,0.10047701153475501
all,20,1,0.3220340473389612,0.21988402031386925,0.421381055012765,0.03151446643551896,0.555814911908499,0.2964388198522402,0.2410494851942066,0.10823025773129255
all,30,1,0.4075502473687544,0.2768152784965885,0.4104164218324543,0.05309661661550436,0.6342573624765019,0.3094545517508599,0.2421182012910599,0.15810524396899753
all,40,1,0.5254994019221366,0.3225141646631993,0.4070547194232775,0.04919270842669646,0.6210651566460391,0.4105220356402258,0.24538294513313696,0.19043219700661126
all,50,1,0.5438674957504884,0.3889174000881853,0.36712304063589196,0.06158532916266407,0.5967390786951073,0.40945129454195633,0.2397884242854158,0.16468314116706273
all,60,1,0.5488391241499146,0.39357944861844735,0.36835671711746093,0.08546145702962761,0.5988456339969132,0.3310700787120215,0.23847073405995534,0.1908781106613014
all,70,1,0.5446059119127816,0.3946925116657535,0.39333717835322574,0.081644496395788,0.5634169627534507,0.38258633024609845,0.23569614467245267,0.21461850435031382
all,80,1,0.5420046593197146,0.4308507051612009,0.39300849765576595,0.10150781444626997,0.4698641732865084,0.33063515662002735,0.23523486186400105,0.22807609074560442
all,90,1,0.5310160240211699,0.4309296088869253,0.3924275062744381,0.11604809800551977,0.4735144550005379,0.32561072162163784,0.22448211067700646,0.22692043719663818
all,100,1,0.532922301494648,0.4474879193996434,0.3925711185548315,0.09283729438007995,0.47930865949420787,0.30543151937194674,0.2115450141210636,0.20070180284861455
all,1,2,0.023954186483659875,0.007869761871191495,0.20578549811646885,0.003694338329783998,0.33552684800078736,0.22815701583993556,0.14111166494131,0.0650328050733833
all,2,2,0.052105160892270505,0.014089928406758016,0.24538800948579845,0.010117747648219273,0.3312248860800467,0.24542472754677036,0.1342547308122469,0.07263163562525018
all,3,2,0.09445092307522342,0.026836435270733018,0.36201847740244775,0.011336158326130568,0.3334717920327341,0.25812662214943877,0.13556815305898223,0.06073525012987942
all,4,2,0.1339333978639118,0.041505055219850574,0.36019448144277133,0.009532778316222288,0.3325681026502696,0.2617692140540024,0.15187059951886575,0.05984695679960645
all,5,2,0.16369618380495451,0.05301853449641219,0.3779510646197969,0.007479085390007448,0.374650905946727,0.27596838548504177,0.14938627366081522,0.07528668022419277
all,6,2,0.19546635465665282,0.06162182741621359,0.38617800450476586,0.010439075917908004,0.3746577022715516,0.2659334899084715,0.16867174535237184,0.09096208481701298
all,7,2,0.20543715093555565,0.07436488913848004,0.419142931893475,0.012351231376865385,0.38017591565217673,0.2669064770955316,0.17298968745923382,0.08605381180752388
all,8,2,0.20298432892992718,0.08168894010211501,0.4129545025187361,0.011464705248052908,0.42794805698653626,0.26862654522098345,0.18530885831457736,0.08256480061731143
all,9,2,0.24860711171973898,0.10475354463520059,0.41360415510293846,0.017338038033378883,0.44185891666882093,0.27214975858942864,0.18134197696098556,0.1024329715508328
all,10,2,0.23284019941962006,0.11077378574683752,0.41313241457188177,0.017511056443537537,0.4485032125973508,0.34229275648352525,0.20347889734322588,0.07382559784826966
all,20,2,0.3425976182587442,0.1999593615476161,0.421381055012765,0.03541543008170882,0.4802928612541513,0.2765117145176919,0.2476338485619325,0.12865133005352494
all,30,2,0.41403979236161476,0.274003143556264,0.38710804696767126,0.0432392387144559,0.6208978958726816,0.25913480790269644,0.2515100638457501,0.12780571380286335
all,40,2,0.5236088714086568,0.3278010431144861,0.3911718559582364,0.06176665215627958,0.49069493315945495,0.38392063518888514,0.24361764271244785,0.14328702973045812
all,50,2,0.5474140598377298,0.37153345839755636,0.35087779224299237,0.06537048115007268,0.5981733183159899,0.36188937675947314,0.248558525107849,0.18966635535435838
all,60,2,0.5452732833525454,0.3367547141120121,0.35330457515243513,0.0652231525301958,0.5988456339969132,0.3840277000059395,0.2484940745818552,0.22361189106069132
all,70,2,0.5420731587579909,0.36262030048404126,0.3549566506292943,0.08057345036258498,0.5634169627534507,0.33072699882382256,0.24257515320321799,0.2163160481567151
all,80,2,0.5420046593197146,0.4310738316635837,0.3097972607003839,0.09350063509221415,0.4017049942585749,0.33063515662002735,0.23738365075774293,0.21622398492723252
all,90,2,0.5310160240211699,0.4334434634124961,0.3532128099607037,0.08586778249650921,0.39669764071695623,0.4113461060130369,0.21170278067752543,0.22519579185959332
all,100,2,0.5317458862032148,0.43528875112904786,0.36680735477733634,0.11822959031563651,0.379704410391456,0.30543151937194674,0.2262997842562314,0.24343366338052214
all,1,4,0.01773897270081593,0.008356812689575808,0.21646094447920156,0.009558309174581265,0.3857966998449352,0.25180289369758674,0.12258071515898833,0.12478748872111575
all,2,4,0.03924963176630891,0.014200232535810023,0.2568925305882804,0.006481405585804219,0.36119852910729444,0.21602079623407716,0.12431941841976293,0.07942402260553645
all,3,4,0.07430323502191213,0.02674926552292868,0.30035927426438114,0.010269296607294209,0.35586271047083107,0.2423467734761679,0.1196255654928861,0.11750396877792911
all,4,4,0.13536826260359064,0.034782050557969776,0.37657971783607525,0.007781737657755934,0.3616591455218841,0.25114937477661153,0.14000319156101182,0.08848063912247271
all,5,4,0.18200312249605552,0.04786015144313172,0.3851992833836316,0.0064956202041482804,0.3920766307586671,0.2586848833102963,0.15267625387809852,0.08758481301548093
all,6,4,0.1787593114763631,0.07201277973374232,0.36308884789386175,0.013149436952702698,0.3622310932190531,0.2637443338766358,0.16110027862536977,0.09618409127946292
