neighbor_modes,rates,nthreads,cora,citeseer,wiki,pubmed,amazon-photo,amazon-computers,cora-full,ogbn-arxiv
all,7,2,0.48513554788215674,0.299533575021765,0.5606669566127508,0.1695925724337949,0.6435904702080318,0.5293250474634361,0.49543996950097746,0.413464289687598
all,8,2,0.484847925928329,0.3036293690059382,0.55629503690668,0.17045632107670097,0.6643714842603154,0.5332740300984117,0.4995112677403689,0.416830180400459
all,9,2,0.5000843978546499,0.3094889079949552,0.5587429124727972,0.1746812067583844,0.6675460347108794,0.5396325249185702,0.5012712482833594,0.4215416578010275
all,10,2,0.4986265666868293,0.31345408776462974,0.5556751062421768,0.17505417339910687,0.6674579406556703,0.5465514666844544,0.506147876418044,0.4177596014344902
all,20,2,0.5323836741487256,0.34669814679970823,0.5629166993412403,0.19381183061029592,0.6661543859331119,0.5019080933628771,0.5157257123964941,0.4326825090607841
all,30,2,0.5640052518837579,0.36359525696553013,0.5389674155657099,0.1969569948258511,0.7001182370733621,0.49130979151577037,0.5129948101125996,0.4324693544344897
all,40,2,0.5782509891069829,0.38763225219307773,0.5313880590726523,0.20684649316575143,0.6172066583515204,0.5039703425904948,0.5074144773743694,0.43440400358218206
all,50,2,0.5809628825149525,0.4009941819172848,0.5267267345946492,0.20995955866753985,0.6724295393329945,0.4969481850446663,0.5041634288748219,0.43991325459964664
all,60,2,0.5759373810727699,0.3792511402705657,0.5200051935974496,0.21226722719058633,0.6723271939656279,0.5024883223856729,0.5038104333684937,0.44285982149873154
all,70,2,0.5753944736246805,0.3886738318530964,0.5207684753843408,0.2171514371287698,0.6417759292976317,0.45664984152620003,0.5006360729295318,0.44440725275915055
all,80,2,0.5746336342574527,0.42390805409017224,0.4884608710230292,0.2218022343028547,0.5299598432211502,0.4573244398634989,0.4939410416821819,0.44177913607142344
all,90,2,0.5657491628442447,0.42475550985687716,0.5186463122670085,0.2194533771810386,0.5246295982269013,0.45869586038290505,0.4790596636470986,0.44462325457617896
all,100,2,0.566091335852266,0.42607845958527374,0.5457173533501664,0.22810726207618726,0.5326285176028505,0.43826420162934004,0.4842819338721322,0.4461102174117314
