neighbor_modes,rates,nthreads,cora,citeseer,wiki,pubmed,amazon-photo,amazon-computers,cora-full,ogbn-arxiv
all,1,1,0.015015354612441552,0.005215716993962943,0.15361473118172905,0.0008412270815597971,0.10010291050968205,0.0986796309207113,0.013552073122740227,0.0013088404422019295
all,2,1,0.04647140397265395,0.015381123986193478,0.23599312967537905,0.0014722809998726,0.1908382409367859,0.161380490357928,0.028967650699382855,0.008550266767504599
all,3,1,0.09538744997811816,0.02808527915731579,0.3286597201898963,0.002763539516349069,0.27476860260308317,0.1844127330240804,0.045674894248138836,0.0154657790203877
all,4,1,0.12254903114529911,0.04087437734961999,0.3444972953965014,0.003994508031826025,0.3248011174568559,0.20782236559521583,0.07146078072493772,0.04147404371028567
all,5,1,0.1645800598061056,0.04682570728010551,0.3456870617188994,0.005539698742318336,0.34711909705890115,0.2278580004541316,0.08552771954166151,0.04504164987439499
all,6,1,0.1798013766731221,0.06445210828751341,0.38234286949858365,0.007513985375667399,0.36131295988656814,0.26755521723868914,0.10492050344293438,0.0426640805190141
all,7,1,0.20077677616723372,0.07260184754079409,0.4031904620779397,0.009331858304968983,0.378298010862557,0.2384556611148997,0.14893936325272436,0.05215174682732176
all,8,1,0.21316056733206257,0.07807238359306336,0.42384440252286887,0.011032051774655336,0.3909842937194085,0.23019951198259808,0.154037437760612,0.061947143784594975
all,9,1,0.24155856657521238,0.09753092192039613,0.40762252348365546,0.012152963143418356,0.44644344126092445,0.2313912112963302,0.1772748141087613,0.06274454859643112
all,10,1,0.2505370186826578,0.10846606444844496,0.41150433839447353,0.013995644114209786,0.4859828461544356,0.26766705192146917,0.1841501205557203,0.08326420927469257
all,20,1,0.33626194567039747,0.21508200793487567,0.42164022846829063,0.031073891983651437,0.48321531291324576,0.2540220219583162,0.238781934838592,0.10686699599686972
all,30,1,0.4407274639398385,0.280616919303144,0.38856766069078674,0.042765494581375754,0.565502032033496,0.2657125727084575,0.24405184797903381,0.1437334064030161
all,40,1,0.5451040418242703,0.3311737798908533,0.384859808680683,0.05825049462467637,0.6215366164602096,0.4103397408573828,0.2495765910004629,0.15078915417170613
all,50,1,0.5459692202780266,0.3725787871792395,0.3779398420325661,0.0572677232675948,0.5981045299669716,0.40904749468611534,0.23786883688794666,0.15535455230267922
all,60,1,0.5432455833334416,0.38287514389999483,0.3698952737279092,0.0906694217350861,0.5982189697835245,0.3838289422240389,0.2325625498307865,0.16051125564019342
all,70,1,0.5403639418698016,0.41337034767659614,0.3690555734730201,0.0886566152068727,0.4698596259192281,0.382041635195307,0.23714617215343795,0.15797831977571983
all,80,1,0.5458290711701742,0.44578616950223215,0.3917420685406079,0.10572351981867013,0.4699538137392318,0.3801569786964789,0.23098771042252175,0.20222113184248677
all,90,1,0.5346727621356513,0.44606835540970613,0.3923808264700032,0.12215948924033611,0.4734826396633053,0.32552000058817604,0.23120711829295276,0.18062259280645138
all,100,1,0.5295833297926449,0.43506426284602967,0.392137095327154,0.11022397939316458,0.479144359535423,0.30543910623733544,0.2265988868490138,0.22652982286274273
all,1,2,0.016167980314329516,0.0053830684069701255,0.1270693276864158,0.0008287948535977812,0.08718348781506005,0.11530322793460708,0.014021272676787556,0.001315478736861606
all,2,2,0.052028165390293646,0.015634733248502213,0.2701261990960728,0.0015738799056522882,0.24691692905515253,0.17324418234601577,0.02910860388061836,0.007397883755992986
all,3,2,0.09326914233254067,0.034485789543006164,0.3097973354284233,0.00277933678225952,0.2748481848963338,0.178253208647266,0.0471040695788143,0.019985041434444375
all,4,2,0.11859111830120218,0.04557618098329181,0.338923869473289,0.00408419412510454,0.33725227467321656,0.17891558489016784,0.07139486017385029,0.023173150756517963
all,5,2,0.16851595520414664,0.05176139989246338,0.33339350106951626,0.006431626673398888,0.2918103043126596,0.21888637425778448,0.09957310879973853,0.04306354920240332
all,6,2,0.18911611640592318,0.06399708081374378,0.3542549280953618,0.006513341644745332,0.31456483327460405,0.22291588960486594,0.13069969561652686,0.04906018681793916
all,7,2,0.20574411895104336,0.0709759689715171,0.39524273096232626,0.009503146985870684,0.3678644793367543,0.2291542673848536,0.14853133719967032,0.058420520575992486
all,8,2,0.21818893605686285,0.08550720434560018,0.413661792594025,0.012251741207058065,0.41028334455618165,0.2294849246270419,0.1640902208130473,0.0737346558651807
all,9,2,0.2514654696220464,0.09167651393597706,0.4410728842798032,0.013544671217377412,0.4862006589857445,0.24491381033494072,0.15930955885947298,0.05274310049466492
all,10,2,0.24257252713759925,0.1171518232312333,0.4399980273203078,0.02104048300551022,0.4801207761325875,0.26286206106854804,0.19066299857071428,0.0931196656094642
all,20,2,0.360517792591973,0.20017613752567215,0.40207522347307045,0.03399364204909791,0.4768275808826096,0.2531545635544907,0.2226185776111466,0.10806029143784926
all,30,2,0.42619858743706357,0.3286220255595344,0.38863778365907636,0.04652149962971911,0.5651085234899301,0.330908324677093,0.23792320600747252,0.15773512011388002
all,40,2,0.5212817860797517,0.33838235416005175,0.3390327176064465,0.04717166288619228,0.5973914529358695,0.39239776811055743,0.245404734769962,0.1536566606737361
all,50,2,0.5459692202780266,0.35582238539717514,0.33493056182498543,0.06690064021644884,0.5981045299669716,0.40947842199825685,0.24941842810768516,0.17367835600365333
all,60,2,0.5418737410690154,0.3683688440257404,0.327918134643988,0.0649274534809672,0.5498771598338043,0.3838289422240389,0.24946164351052932,0.17582207079976675
all,70,2,0.5403639418698016,0.3817381870952161,0.3094071536062517,0.09266340485341017,0.5628534551709488,0.382041635195307,0.24846954624385004,0.22030933445825596
all,80,2,0.5438830171564103,0.416086207974095,0.3087334651651297,0.10759727659090441,0.4699538137392318,0.3801569786964789,0.23969462131366195,0.23098291089538653
all,90,2,0.5344054392846203,0.44606835540970613,0.30853691118941745,0.08739753555783526,0.38567675098835036,0.32552000058817604,0.23454458832819122,0.2534849846507418
all,100,2,0.5328232908917078,0.43506426284602967,0.3085120419448401,0.11636071043276222,0.479144359535423,0.30543910623733544,0.22213800922120616,0.22305286538531172
all,1,4,0.015735825410462288,0.005424267728047055,0.1335279910166986,0.000829434896901447,0.10919654319942632,0.09974701327838596,0.014044780400953928,0.0013193087542036246
all,2,4,0.04974234811978698,0.014928878978420887,0.25195741417645007,0.0015762011796770208,0.19952325529784312,0.1428436663847226,0.02961926596538708,0.007149898205901519
all,3,4,0.09616113970402816,0.030116969516414484,0.2933066547976326,0.0027500083150511856,0.25113066938251044,0.18302132963732182,0.0461185509861064,0.028620410050858015
all,4,4,0.1178960617099273,0.04077490348951473,0.3641850512774991,0.003770402539935482,0.29519396012042126,0.21536349921677647,0.07649410951732931,0.04503370768548054
all,5,4,0.16575594725663237,0.04852077753600304,0.3456870617188994,0.005498201685925986,0.33296353490512337,0.2241613039640645,0.09922119678611767,0.04081692557519613
all,6,4,0.19463240824795405,0.057958026014787126,0.36043806962105035,0.0073637003992092975,0.3448586169181995,0.22081484277951827,0.12881780186713362,0.04138918546713429
all,7,4,0.20322617933640333,0.069975538874659,0.4159679153007486,0.008129360598664682,0.3791979944487179,0.228694218113287,0.15648871333345538,0.04478993950845932
