neighbor_modes,rates,nthreads,cora,citeseer,wiki,pubmed,amazon-photo,amazon-computers,cora-full,ogbn-arxiv
all,2,8,0.42926679455162303,0.3326930252598703,0.5522857811133637,0.170193412640686,0.6292079136954688,0.5268634470942342,0.5588976983607192,0.41116317061473434
all,3,8,0.44559821982477327,0.3273637883372824,0.5534192911931438,0.16805849882878354,0.6453716082535723,0.5379116852013598,0.552227198853358,0.4195253842582939
all,4,8,0.4713552321913435,0.32954747700333054,0.5668574965948072,0.16992282220717492,0.6364782299660612,0.531737749042911,0.5499619460683859,0.4181844346683196
all,5,8,0.48001558311477527,0.3268099303319976,0.5743619664595195,0.170575535049664,0.6486916751225745,0.5399704972969869,0.5500476101313125,0.41776820044534163
all,6,8,0.48681756531073644,0.3277751814717803,0.5764743229864536,0.17197314473923736,0.6464043444410603,0.5375133602874765,0.5476185144945245,0.4215570024808332
all,7,8,0.4993094783781935,0.326527519774431,0.5797231084259138,0.17336562719273665,0.6576777999511756,0.5319422130360791,0.546232865881849,0.4246331108139559
all,8,8,0.49950748445032345,0.32463414925580664,0.5686057962734683,0.17589424818432792,0.6658558897596033,0.5471011749185085,0.5473138371602855,0.42399627136880175
all,9,8,0.5065539731709532,0.3257425970588176,0.5675848321975548,0.17678408208394278,0.6855245461807273,0.5395061188925055,0.5462521509717436,0.4270737499654505
all,10,8,0.511957966748238,0.327174243989444,0.555582817785109,0.17795908886819384,0.6727921894596698,0.542155109226397,0.5445081156916216,0.4281940527730989
all,20,8,0.5440756989075836,0.3563579313349569,0.5697272688403833,0.1922245865812428,0.6776261951769608,0.5022090803804948,0.5344322205256321,0.43292488853890154
all,30,8,0.5558573856053816,0.3798666822890495,0.565775894149073,0.19855459558999625,0.7005523783034384,0.4837201068329435,0.524665247274522,0.4355611005572996
all,40,8,0.5850308527930739,0.39710941194907456,0.5628010419579886,0.20528807191602497,0.6971237130087329,0.51270987253078,0.5197084344925468,0.4376116447651054
all,50,8,0.5830351826541477,0.39656446889770613,0.5557273957280502,0.20527336824419853,0.635156895974155,0.501011165079993,0.5205932249924801,0.43789592278073936
all,60,8,0.5749870116134073,0.397972641979551,0.5553909907533453,0.2141061740444568,0.6371171312851014,0.509118902158973,0.5088340606825943,0.44389498595354265
all,70,8,0.5769419722101587,0.41352335192777573,0.5492152239204334,0.21659916304357527,0.6421495219195464,0.5029507864881986,0.5079733552085579,0.43661193079603394
all,80,8,0.5777735991015571,0.411931643714193,0.5322484026044748,0.22591439058970872,0.5943976918323941,0.45774257159740095,0.5007080612682105,0.44114349844208184
all,90,8,0.5690746775425338,0.43293011505834045,0.5576284556539269,0.22507399229227484,0.5961239404152415,0.45893563725387687,0.4998403924643917,0.44409463818835565
all,100,8,0.5679102228665687,0.4268354993232913,0.5468390038879429,0.22900639829312927,0.5978404152179241,0.4386062742662564,0.4960908624870639,0.44423583887359075
all,1,16,0.407140827625752,0.3374863676010074,0.5460929004957227,0.1749141821961661,0.5959893532022736,0.5085595173605879,0.5684602894714799,0.41322947883032607
all,2,16,0.42881244948617414,0.3332756419891056,0.5559733258354095,0.17020873904483755,0.6100512145431987,0.5220078204576266,0.5594070282412104,0.41611319542172426
all,3,16,0.4479790373885293,0.32839968796107966,0.5719350823353188,0.16981613063969486,0.6277882189862614,0.5467768405614738,0.5521648814213617,0.4159005276263617
all,4,16,0.46633525264713604,0.3261559789119903,0.5690005964752779,0.16951049015730985,0.6360137083462748,0.542417591966405,0.5492908385781441,0.4162037855750198
all,5,16,0.4789995538433349,0.3257906557964669,0.5825701086683424,0.16992028080769275,0.6392971801359373,0.5375777745218542,0.5484780359390182,0.4211882175588715
all,6,16,0.4875573960941018,0.32528931039009035,0.5853784674215434,0.17205318015675347,0.6427665517809005,0.5421312523855177,0.5493597253185055,0.4223643863410213
all,7,16,0.49380430791551333,0.32388876884042284,0.5802547716911379,0.17272558083185985,0.6518683491417222,0.5346557413228891,0.5469334566459351,0.4215415439267845
all,8,16,0.5037791916306286,0.3218867015196105,0.5757114936363963,0.17352765723817737,0.6499580479807723,0.5329661680361916,0.5458567596640073,0.42227076458363055
all,9,16,0.5128608400948595,0.32527234285605316,0.5738997607003219,0.17713242040049565,0.6767872413080775,0.5327429946575887,0.5456230089526053,0.42410242087617545
all,10,16,0.5089754320822432,0.3274048733268165,0.5635333412487633,0.17946004792112305,0.6727957410540811,0.5341659853014941,0.5455757015608117,0.42748730279899866
all,20,16,0.5394721430834225,0.36646249425564864,0.5542473143353199,0.19391290334659442,0.6808963139023763,0.4932748669322729,0.5355425806444897,0.4301598657342418
all,30,16,0.5516637826018392,0.3709898341942456,0.5455240430345736,0.20203969528357338,0.6838923060101054,0.49114706913578254,0.5296692433048207,0.43422190424198387
all,40,16,0.5848087113053403,0.37929844064277124,0.537081107241664,0.2059895703224258,0.6971237130087328,0.5263564108928956,0.5261446076702871,0.44201544116307506
all,50,16,0.5808274570784665,0.3963172791242854,0.5357375389540864,0.20607311022597824,0.5663188496353522,0.5289497615203553,0.5167530804784835,0.4414963623536917
all,60,16,0.5769296223817804,0.394204862425646,0.5337985987825786,0.21706200348285407,0.6371171312851013,0.5029419312998487,0.5115727345752392,0.4472238214644582
all,70,16,0.5783946651419049,0.39627990556800735,0.5230227018757551,0.21275606211516887,0.5936971747208171,0.490394131771117,0.5071792793618792,0.4465083991963281
all,80,16,0.577241618792134,0.42444891232923143,0.5225094733082069,0.21946501743059388,0.594397691832394,0.5050307858228724,0.4971419319462571,0.44811847734151317
all,90,16,0.5690746775425339,0.42416639355898805,0.5239224549394141,0.22336277727893725,0.5961239404152417,0.4525936335478328,0.49710105807316185,0.4423876002410471
all,100,16,0.5660630980786119,0.4265467625030548,0.5260959624557376,0.2244760715689937,0.5978404152179242,0.4386062742662565,0.4954253473006243,0.43907573140833484
all,1,32,0.4014053825522825,0.338560431110135,0.5432152350017184,0.17467306216659653,0.6247931190305073,0.5242522261431488,0.5687459578364489,0.4164913855109829
