nthread,neighbor_modes,rates,cora,citeseer,wiki,pubmed,amazon-photo,amazon-computers,cora-full,ogbn-arxiv
2,all,90,0.036886215209960896,0.05895431836446123,0.0667058626810709,0.6982371807098389,0.3377753098805745,1.3032127221425376,0.4652296702067057,21.789969364802044
2,all,100,0.041609843571980734,0.0598517258961995,0.07438993453979487,0.8377435207366943,0.37856078147888184,1.0777235825856526,0.4664212862650553,23.763198455174763
4,all,1,0.0034525394439696667,0.0053494771321614,0.007890144983927367,0.048759778340657534,0.06977121035257974,0.10162917772928867,0.03718002637227374,0.3680703639984131
4,all,2,0.0064317385355631,0.007216215133666933,0.008956193923950133,0.058361530303955064,0.07297746340433754,0.12293124198913566,0.06207100550333653,0.8604082266489663
4,all,3,0.010862906773885033,0.009915351867675733,0.010866880416870067,0.0853196779886881,0.0717491308848063,0.1332791646321614,0.08116181691487627,1.1046357154846191
4,all,4,0.009947935740152933,0.011702378590901633,0.010737021764119434,0.10712083180745437,0.11056669553120932,0.12176163991292313,0.09992988904317218,1.3732489744822185
4,all,5,0.012059688568115167,0.011533498764038034,0.0104307333628336,0.1032343705495198,0.09773731231689446,0.14885656038920078,0.11437853177388504,1.6058225631713867
4,all,6,0.0121815999348958,0.010968844095865833,0.012134313583373968,0.145618200302124,0.09850605328877762,0.15973170598347977,0.12025817235310868,1.8095460732777915
4,all,7,0.017059564590454067,0.014370600382486932,0.016069412231445233,0.11140553156534824,0.10952854156494135,0.17894093195597327,0.1254266897837321,2.03019642829895
4,all,8,0.0162745316823323,0.0161499182383219,0.015944480895996066,0.1397128105163574,0.11008795102437333,0.20560677846272782,0.12970678011576328,2.232668399810791
4,all,9,0.020631074905395466,0.017795085906982366,0.015584548314412368,0.12839031219482416,0.10480570793151854,0.21579941113789874,0.12475673357645667,2.3858961264292398
4,all,10,0.019290288289387968,0.02032025655110673,0.022232294082641532,0.13732790946960446,0.08225727081298823,0.21506754557291669,0.13879553476969397,2.5702726046244306
4,all,20,0.022566159566243436,0.02990603446960443,0.02876583735148107,0.15941866238911942,0.11306778589884436,0.2503862380981445,0.1568760871887207,3.8883073329925537
4,all,30,0.0275781949361165,0.0351054668426513,0.036954164505004834,0.1983522574106852,0.15986609458923334,0.4719308217366536,0.19357967376708984,5.082895199457805
4,all,40,0.0431304772694905,0.05523331960042309,0.04914903640747066,0.3105011781056722,0.1254629294077555,0.5280493100484211,0.24816425641377765,6.230416615804037
4,all,50,0.0415542920430501,0.0434051354726155,0.0774261156717936,0.3608312606811523,0.15414245923360181,0.5818937619527181,0.22948463757832838,7.533865849177042
4,all,60,0.03602035840352373,0.049411614735921164,0.06901836395263666,0.307376225789388,0.1920057932535807,0.5540970961252848,0.21974889437357578,8.677250226338705
4,all,70,0.0431707700093587,0.053781270980834905,0.09222793579101557,0.41217923164367676,0.21539799372355142,0.574948231379191,0.2872183322906494,9.792698224385578
4,all,80,0.04640976587931313,0.06315390268961583,0.07009522120157874,0.5053431987762451,0.2409869829813639,0.7794454892476399,0.32987904548645014,10.911974986394245
4,all,90,0.04399538040161127,0.07016404469807941,0.07454554239908846,0.42869679133097327,0.23567016919453937,0.6721588770548502,0.2939818700154622,12.021593888600668
4,all,100,0.048632462819417265,0.06227636337280267,0.07257239023844396,0.5510656833648682,0.279181162516276,0.7626201311747233,0.3149167696634928,13.073058525721233
8,all,1,0.0034797191619872665,0.0054716269175211,0.0066807270050048325,0.0380626519521077,0.04238724708557126,0.10069743792215977,0.03361678123474117,0.35115361213684076
8,all,2,0.0055940151214599,0.006191730499267533,0.0093428293863932,0.044390360514322866,0.055628776550292934,0.1192831993103027,0.05811746915181473,0.6570957501729329
8,all,3,0.0084323088328043,0.009511311848958266,0.011066357294718367,0.06905659039815264,0.06648103396097817,0.11747527122497553,0.064759890238444,0.8524699211120605
8,all,4,0.008499145507812467,0.010478496551513632,0.0094633102416992,0.08494385083516437,0.07241638501485187,0.1378824710845947,0.10961604118347162,1.0999075571695962
8,all,5,0.0095645586649576,0.009080171585082966,0.011959234873453732,0.0885986487070719,0.07807437578837073,0.12490908304850257,0.09126321474711092,1.3058979511260986
8,all,6,0.0104780197143554,0.0092833836873372,0.010775804519653268,0.11497696240742997,0.1030809084574381,0.15097133318583167,0.1121430397033691,1.4288394451141357
8,all,7,0.009058872858683233,0.011063257853190067,0.0130507151285807,0.1022845904032389,0.09712680180867508,0.13522744178771967,0.11739341417948401,1.6389148235321045
8,all,8,0.011302471160888634,0.011013348897298101,0.0131573677062988,0.11880906422932941,0.10349408785502114,0.1424884001413981,0.12125682830810544,1.7595325311024985
