nthread,neighbor_modes,rates,dataset,coarsen,move,refine
1,unweighted,3,cora-full,2.0,78.66666666666666,24.333333333333332
1,unweighted,4,cora-full,3.0,93.0,32.0
1,unweighted,5,cora-full,3.0,102.33333333333334,43.0
1,unweighted,6,cora-full,3.0,113.66666666666666,38.666666666666664
1,unweighted,7,cora-full,3.0,126.33333333333334,59.33333333333334
1,unweighted,8,cora-full,4.0,137.0,43.666666666666664
1,unweighted,9,cora-full,4.0,143.0,64.66666666666666
1,unweighted,10,cora-full,4.0,151.66666666666669,67.0
1,unweighted,20,cora-full,7.0,240.33333333333331,111.66666666666667
1,unweighted,30,cora-full,10.0,349.0,216.66666666666669
1,unweighted,40,cora-full,13.0,449.66666666666663,218.0
1,unweighted,50,cora-full,15.666666666666664,545.3333333333333,330.0
1,unweighted,60,cora-full,18.666666666666664,657.6666666666666,347.66666666666663
1,unweighted,70,cora-full,21.333333333333332,773.3333333333335,421.33333333333326
1,unweighted,80,cora-full,23.333333333333336,879.0,410.3333333333333
1,unweighted,90,cora-full,26.0,951.6666666666667,537.3333333333334
1,unweighted,100,cora-full,29.0,1034.0,524.0
1,queue,1,cora-full,2.0,5.0,0.0
1,queue,2,cora-full,2.0,9.0,0.0
1,queue,3,cora-full,2.0,11.0,0.0
1,queue,4,cora-full,3.0,15.666666666666664,0.0
1,queue,5,cora-full,3.0,18.333333333333332,0.0
1,queue,6,cora-full,3.0,21.0,0.0
1,queue,7,cora-full,3.0,25.666666666666664,0.0
1,queue,8,cora-full,3.666666666666666,29.0,0.0
1,queue,9,cora-full,4.0,30.0,0.0
1,queue,10,cora-full,4.0,32.666666666666664,0.0
1,queue,20,cora-full,7.0,59.0,0.0
1,queue,30,cora-full,10.0,87.0,0.0
1,queue,40,cora-full,12.666666666666664,106.33333333333334,0.0
1,queue,50,cora-full,15.0,137.0,0.0
1,queue,60,cora-full,18.0,154.66666666666666,0.0
1,queue,70,cora-full,20.333333333333336,197.66666666666666,0.0
1,queue,80,cora-full,23.0,223.0,0.0
1,queue,90,cora-full,25.666666666666664,249.33333333333331,0.0
1,queue,100,cora-full,28.0,253.66666666666663,0.0
1,ps,1,cora-full,2.0,7.333333333333334,0.0
1,ps,2,cora-full,2.0,16.0,0.0
1,ps,3,cora-full,2.0,23.666666666666668,0.0
1,ps,4,cora-full,3.0,36.0,0.0
1,ps,5,cora-full,3.0,43.333333333333336,0.0
1,ps,6,cora-full,3.0,51.66666666666666,0.0
1,ps,7,cora-full,4.0,61.66666666666666,0.0
1,ps,8,cora-full,4.0,70.66666666666666,0.0
1,ps,9,cora-full,4.0,75.66666666666667,0.0
1,ps,10,cora-full,4.0,83.0,0.0
1,ps,20,cora-full,7.0,155.66666666666666,0.0
1,ps,30,cora-full,10.0,237.0,0.0
1,ps,40,cora-full,13.0,315.66666666666663,0.0
1,ps,50,cora-full,15.333333333333332,394.6666666666667,0.0
1,ps,60,cora-full,18.333333333333332,476.66666666666663,0.0
1,ps,70,cora-full,21.0,561.6666666666667,0.0
1,ps,80,cora-full,22.666666666666668,648.3333333333333,0.0
1,ps,90,cora-full,25.333333333333336,734.6666666666666,0.0
1,ps,100,cora-full,28.666666666666664,796.0,0.0
1,all,1,ogbn-arxiv,36.0,420.66666666666674,97.66666666666667
1,all,2,ogbn-arxiv,52.0,1165.0,266.6666666666667
1,all,3,ogbn-arxiv,62.66666666666666,1660.0,515.0
1,all,4,ogbn-arxiv,69.0,1986.3333333333335,564.3333333333334
1,all,5,ogbn-arxiv,77.0,2295.0,984.6666666666666
1,all,6,ogbn-arxiv,82.66666666666667,2552.6666666666665,942.6666666666666
1,all,7,ogbn-arxiv,94.0,2848.0,1594.3333333333333
1,all,8,ogbn-arxiv,98.66666666666667,3155.0,1533.6666666666667
1,all,9,ogbn-arxiv,104.33333333333334,3310.0,1438.6666666666667
1,all,10,ogbn-arxiv,111.33333333333334,3589.333333333333,2379.0
1,all,20,ogbn-arxiv,187.33333333333331,5971.333333333333,4694.0
1,all,30,ogbn-arxiv,260.6666666666667,8973.0,7484.666666666666
1,all,40,ogbn-arxiv,334.0,11461.333333333334,9621.666666666666
1,all,50,ogbn-arxiv,397.0,13210.666666666668,7668.333333333332
1,all,60,ogbn-arxiv,473.0,15927.333333333332,9173.333333333334
1,all,70,ogbn-arxiv,554.3333333333333,17803.333333333332,12876.666666666666
1,all,80,ogbn-arxiv,608.3333333333333,20466.333333333332,14660.333333333334
1,all,90,ogbn-arxiv,701.6666666666666,22818.0,13563.333333333332
1,all,100,ogbn-arxiv,752.6666666666667,24618.666666666664,13816.0
1,unweighted,1,ogbn-arxiv,37.0,925.6666666666667,479.0
1,unweighted,2,ogbn-arxiv,55.33333333333333,1437.6666666666665,987.6666666666666
1,unweighted,3,ogbn-arxiv,66.33333333333333,1919.6666666666665,1488.3333333333333
1,unweighted,4,ogbn-arxiv,74.66666666666666,2301.6666666666665,1828.333333333333
1,unweighted,5,ogbn-arxiv,84.0,2666.6666666666665,2221.0
1,unweighted,6,ogbn-arxiv,91.66666666666666,3035.3333333333335,2510.666666666667
1,unweighted,7,ogbn-arxiv,99.33333333333331,3367.0,2814.666666666667
1,unweighted,8,ogbn-arxiv,109.66666666666666,3791.6666666666665,3057.3333333333335
1,unweighted,9,ogbn-arxiv,114.33333333333333,4014.0,3307.3333333333335
1,unweighted,10,ogbn-arxiv,120.33333333333334,4334.666666666667,3643.666666666667
1,unweighted,20,ogbn-arxiv,207.0,7805.333333333332,6166.0
1,unweighted,30,ogbn-arxiv,286.0,10721.333333333332,8942.0
1,unweighted,40,ogbn-arxiv,362.3333333333333,13962.666666666668,11372.333333333334
1,unweighted,50,ogbn-arxiv,438.33333333333326,17231.666666666668,13709.0
1,unweighted,60,ogbn-arxiv,522.6666666666667,20139.333333333336,15863.333333333332
1,unweighted,70,ogbn-arxiv,580.3333333333333,22800.666666666668,18470.666666666664
1,unweighted,80,ogbn-arxiv,666.0,25789.0,20474.0
1,unweighted,90,ogbn-arxiv,725.6666666666666,29078.666666666664,22654.0
1,unweighted,100,ogbn-arxiv,816.3333333333333,31115.0,25065.333333333336
1,queue,1,ogbn-arxiv,36.0,167.0,11.333333333333332
1,queue,2,ogbn-arxiv,50.0,295.0,5.333333333333333
1,queue,3,ogbn-arxiv,60.0,483.0,2.333333333333333
1,queue,4,ogbn-arxiv,68.0,647.6666666666666,2.0
1,queue,5,ogbn-arxiv,77.0,850.0,1.0
1,queue,6,ogbn-arxiv,83.0,1048.0,0.6666666666666666
1,queue,7,ogbn-arxiv,90.66666666666666,1213.0,0.3333333333333333
1,queue,8,ogbn-arxiv,97.33333333333334,1365.6666666666667,0.0
1,queue,9,ogbn-arxiv,104.0,1531.6666666666667,0.0
1,queue,10,ogbn-arxiv,111.33333333333333,1691.0,0.0
1,queue,20,ogbn-arxiv,179.33333333333331,3193.333333333334,0.0
1,queue,30,ogbn-arxiv,257.0,5092.333333333334,0.0
1,queue,40,ogbn-arxiv,348.33333333333337,7095.333333333334,0.0
1,queue,50,ogbn-arxiv,414.0,8927.333333333332,0.0
1,queue,60,ogbn-arxiv,530.6666666666667,9809.0,0.0
1,queue,70,ogbn-arxiv,556.3333333333333,12080.0,0.0
1,queue,80,ogbn-arxiv,645.0,14952.0,0.0
1,queue,90,ogbn-arxiv,723.0,15717.333333333332,0.0
1,queue,100,ogbn-arxiv,768.6666666666667,16890.666666666668,0.0
1,ps,1,ogbn-arxiv,40.66666666666667,275.33333333333337,14.0
1,ps,2,ogbn-arxiv,55.33333333333333,615.3333333333333,5.333333333333334
1,ps,3,ogbn-arxiv,67.66666666666666,1002.6666666666667,3.0
1,ps,4,ogbn-arxiv,75.33333333333333,1374.3333333333333,2.6666666666666665
1,ps,5,ogbn-arxiv,83.33333333333333,1729.3333333333335,2.0
1,ps,6,ogbn-arxiv,90.66666666666666,2078.0,1.3333333333333333
1,ps,7,ogbn-arxiv,97.66666666666666,2425.6666666666665,1.0
1,ps,8,ogbn-arxiv,107.33333333333334,2759.6666666666665,0.3333333333333333
1,ps,9,ogbn-arxiv,113.66666666666666,3053.6666666666665,1.0
1,ps,10,ogbn-arxiv,122.0,3308.333333333334,0.0
1,ps,20,ogbn-arxiv,194.33333333333331,6205.333333333334,0.0
1,ps,30,ogbn-arxiv,269.66666666666663,9429.666666666668,0.0
1,ps,40,ogbn-arxiv,362.33333333333337,12865.333333333332,0.0
1,ps,50,ogbn-arxiv,428.0,16180.666666666668,0.0
1,ps,60,ogbn-arxiv,512.3333333333333,20225.666666666668,0.0
1,ps,70,ogbn-arxiv,625.6666666666667,23686.0,0.0
1,ps,80,ogbn-arxiv,666.3333333333334,27147.333333333336,0.0
1,ps,90,ogbn-arxiv,719.6666666666666,30523.666666666668,0.0
1,ps,100,ogbn-arxiv,805.3333333333333,33404.666666666664,0.0
4,all,1,cora,0.0,0.0,0.0
4,all,2,cora,0.0,1.3333333333333333,0.0
4,all,3,cora,0.0,2.333333333333333,0.0
4,all,4,cora,0.0,3.333333333333333,0.3333333333333333
4,all,5,cora,0.0,4.333333333333333,0.6666666666666666
4,all,6,cora,0.0,5.333333333333334,1.0
4,all,7,cora,0.0,7.333333333333334,1.0
4,all,8,cora,0.0,5.666666666666667,1.3333333333333333
4,all,9,cora,0.0,6.333333333333334,1.3333333333333333
4,all,10,cora,0.0,9.0,2.0
4,all,20,cora,0.0,8.333333333333334,3.666666666666667
4,all,30,cora,1.6666666666666665,13.0,3.333333333333333
4,all,40,cora,2.0,15.333333333333332,3.0
4,all,50,cora,1.9999999999999998,14.666666666666664,3.0
4,all,60,cora,3.0,12.666666666666666,5.0
4,all,70,cora,3.0,15.333333333333336,5.666666666666667
4,all,80,cora,2.6666666666666665,17.666666666666668,3.0000000000000004
4,all,90,cora,3.6666666666666665,16.0,3.0000000000000004
4,all,100,cora,3.0,17.666666666666668,2.0
4,unweighted,1,cora,0.0,2.6666666666666665,0.0
4,unweighted,2,cora,0.0,5.666666666666667,0.3333333333333333
4,unweighted,3,cora,0.0,7.333333333333334,0.6666666666666666
4,unweighted,4,cora,0.0,10.0,1.0
4,unweighted,5,cora,0.0,12.333333333333332,1.3333333333333333
4,unweighted,6,cora,0.0,13.333333333333332,2.0
4,unweighted,7,cora,0.0,15.666666666666668,2.6666666666666665
4,unweighted,8,cora,0.0,17.333333333333332,2.6666666666666665
4,unweighted,9,cora,0.0,18.0,2.6666666666666665
4,unweighted,10,cora,0.0,18.0,2.333333333333333
4,unweighted,20,cora,0.0,22.0,8.0
4,unweighted,30,cora,0.6666666666666666,34.0,4.666666666666666
4,unweighted,40,cora,1.0,34.33333333333333,5.333333333333333
4,unweighted,50,cora,0.6666666666666666,29.0,2.3333333333333335
4,unweighted,60,cora,1.6666666666666665,35.0,6.333333333333334
4,unweighted,70,cora,1.3333333333333333,35.0,4.333333333333333
4,unweighted,80,cora,1.0,35.33333333333333,2.666666666666667
4,unweighted,90,cora,1.0,42.0,2.3333333333333335
4,unweighted,100,cora,1.6666666666666665,46.0,2.6666666666666665
4,queue,1,cora,0.0,0.0,0.0
4,queue,2,cora,0.0,1.0,0.0
4,queue,3,cora,0.0,1.0,0.0
4,queue,4,cora,0.0,2.0,0.0
4,queue,5,cora,0.0,3.0,0.0
4,queue,6,cora,0.0,3.333333333333333,0.0
4,queue,7,cora,0.0,3.666666666666666,0.0
4,queue,8,cora,0.0,4.333333333333333,0.0
4,queue,9,cora,0.0,4.0,0.0
4,queue,10,cora,0.0,5.0,0.0
4,queue,20,cora,0.3333333333333333,8.0,0.0
4,queue,30,cora,1.0,10.666666666666666,0.0
4,queue,40,cora,2.0,13.666666666666668,0.0
4,queue,50,cora,3.0,15.333333333333332,0.0
4,queue,60,cora,3.333333333333333,15.666666666666666,0.0
4,queue,70,cora,3.666666666666666,16.0,0.0
4,queue,80,cora,2.6666666666666665,18.333333333333332,0.0
4,queue,90,cora,3.0,19.666666666666664,0.0
4,queue,100,cora,4.333333333333334,19.333333333333336,0.0
4,ps,1,cora,0.0,0.0,0.0
4,ps,2,cora,0.0,1.0,0.0
4,ps,3,cora,0.0,3.333333333333333,0.0
4,ps,4,cora,0.0,5.0,0.0
4,ps,5,cora,0.0,8.0,0.0
4,ps,6,cora,0.0,9.0,0.0
4,ps,7,cora,0.0,11.0,0.0
4,ps,8,cora,0.0,12.333333333333332,0.0
4,ps,9,cora,0.0,13.666666666666668,0.0
4,ps,10,cora,0.3333333333333333,14.333333333333334,0.0
4,ps,20,cora,0.0,26.333333333333336,0.0
4,ps,30,cora,1.0,27.66666666666667,0.0
4,ps,40,cora,1.3333333333333333,34.33333333333333,0.0
4,ps,50,cora,1.0,37.0,0.0
4,ps,60,cora,2.0,38.333333333333336,0.0
4,ps,70,cora,1.6666666666666665,42.66666666666667,0.0
4,ps,80,cora,1.3333333333333333,44.333333333333336,0.0
4,ps,90,cora,1.0,48.66666666666666,0.0
4,ps,100,cora,1.3333333333333333,52.33333333333333,0.0
4,all,1,citeseer,0.0,1.0,0.0
4,all,2,citeseer,0.0,2.0,0.0
4,all,3,citeseer,0.0,2.333333333333333,0.0
4,all,4,citeseer,0.0,4.333333333333333,0.0
4,all,5,citeseer,0.0,4.0,1.0
4,all,6,citeseer,0.0,4.333333333333333,1.3333333333333333
4,all,7,citeseer,0.0,6.333333333333333,1.0
4,all,8,citeseer,0.0,6.666666666666666,1.3333333333333333
4,all,9,citeseer,0.3333333333333333,6.0,1.6666666666666665
4,all,10,citeseer,0.3333333333333333,6.333333333333334,2.333333333333333
4,all,20,citeseer,1.0,10.0,5.666666666666666
4,all,30,citeseer,1.6666666666666665,14.333333333333332,6.666666666666666
4,all,40,citeseer,1.3333333333333333,16.0,4.666666666666667
4,all,50,citeseer,2.0,14.666666666666666,6.0
4,all,60,citeseer,2.333333333333333,22.333333333333336,6.0
4,all,70,citeseer,1.6666666666666665,25.666666666666664,10.666666666666668
4,all,80,citeseer,1.6666666666666665,22.333333333333336,6.333333333333333
4,all,90,citeseer,1.3333333333333333,35.666666666666664,2.0
4,all,100,citeseer,2.0,19.666666666666668,2.666666666666667
4,unweighted,1,citeseer,0.0,3.333333333333333,0.0
4,unweighted,2,citeseer,0.0,4.666666666666667,0.0
4,unweighted,3,citeseer,0.0,7.333333333333332,1.0
4,unweighted,4,citeseer,0.0,9.333333333333334,1.0
4,unweighted,5,citeseer,0.0,11.666666666666668,1.6666666666666665
4,unweighted,6,citeseer,0.0,14.333333333333336,2.0
4,unweighted,7,citeseer,0.0,17.333333333333332,2.0
4,unweighted,8,citeseer,0.0,16.666666666666664,3.6666666666666665
4,unweighted,9,citeseer,0.0,19.333333333333336,4.0
4,unweighted,10,citeseer,0.0,18.333333333333332,3.666666666666667
4,unweighted,20,citeseer,0.3333333333333333,31.333333333333336,8.0
4,unweighted,30,citeseer,0.0,32.0,7.333333333333334
4,unweighted,40,citeseer,0.6666666666666666,33.333333333333336,9.0
4,unweighted,50,citeseer,1.0,34.33333333333333,10.333333333333334
4,unweighted,60,citeseer,1.0,44.0,8.0
4,unweighted,70,citeseer,1.0,39.666666666666664,4.666666666666667
4,unweighted,80,citeseer,1.6666666666666665,45.66666666666667,9.0
4,unweighted,90,citeseer,1.0,43.66666666666667,2.333333333333333
4,unweighted,100,citeseer,1.0,57.0,7.666666666666667
4,queue,1,citeseer,0.0,0.0,0.0
4,queue,2,citeseer,0.0,1.0,0.0
4,queue,3,citeseer,0.0,2.0,0.0
4,queue,4,citeseer,0.0,2.0,0.0
4,queue,5,citeseer,0.0,2.6666666666666665,0.0
4,queue,6,citeseer,0.0,3.0,0.0
4,queue,7,citeseer,0.0,3.0,0.0
4,queue,8,citeseer,0.0,4.0,0.0
4,queue,9,citeseer,0.3333333333333333,4.0,0.0
4,queue,10,citeseer,0.6666666666666666,4.666666666666667,0.0
4,queue,20,citeseer,1.0,7.666666666666666,0.0
4,queue,30,citeseer,1.6666666666666665,12.333333333333332,0.0
4,queue,40,citeseer,2.333333333333333,14.666666666666668,0.0
4,queue,50,citeseer,1.9999999999999998,16.666666666666664,0.0
4,queue,60,citeseer,2.6666666666666665,16.666666666666668,0.0
4,queue,70,citeseer,2.9999999999999996,19.333333333333336,0.0
4,queue,80,citeseer,3.333333333333333,21.666666666666668,0.0
4,queue,90,citeseer,2.6666666666666665,22.666666666666668,0.0
4,queue,100,citeseer,2.333333333333333,24.666666666666668,0.0
4,ps,1,citeseer,0.0,0.0,0.0
4,ps,2,citeseer,0.0,1.0,0.0
4,ps,3,citeseer,0.0,3.0,0.0
4,ps,4,citeseer,0.0,5.666666666666667,0.0
4,ps,5,citeseer,0.0,6.666666666666668,0.0
4,ps,6,citeseer,0.0,8.333333333333332,0.0
4,ps,7,citeseer,0.0,10.333333333333332,0.0
4,ps,8,citeseer,0.0,12.333333333333332,0.0
4,ps,9,citeseer,0.3333333333333333,13.0,0.0
4,ps,10,citeseer,0.3333333333333333,15.666666666666668,0.0
4,ps,20,citeseer,1.0,26.666666666666664,0.0
4,ps,30,citeseer,1.0,30.0,0.3333333333333333
4,ps,40,citeseer,1.3333333333333333,35.0,0.0
4,ps,50,citeseer,1.0,40.0,0.0
4,ps,60,citeseer,1.6666666666666665,40.333333333333336,0.0
4,ps,70,citeseer,1.6666666666666665,47.0,0.0
4,ps,80,citeseer,1.3333333333333333,48.666666666666664,0.0
4,ps,90,citeseer,1.0,49.333333333333336,0.0
4,ps,100,citeseer,1.0,52.666666666666664,0.0
4,all,1,wiki,0.0,2.0,0.0
4,all,2,wiki,0.0,3.333333333333333,0.3333333333333333
4,all,3,wiki,0.0,3.666666666666666,1.0
4,all,4,wiki,0.0,4.666666666666667,1.6666666666666665
4,all,5,wiki,0.0,7.0,0.6666666666666666
4,all,6,wiki,0.0,6.666666666666667,1.6666666666666665
4,all,7,wiki,0.0,8.0,1.3333333333333333
4,all,8,wiki,0.0,10.666666666666666,2.6666666666666665
4,all,9,wiki,0.0,10.0,2.0
4,all,10,wiki,0.0,7.333333333333333,3.666666666666666
4,all,20,wiki,1.0,11.999999999999998,3.9999999999999996
4,all,30,wiki,2.3333333333333335,15.0,5.0
4,all,40,wiki,3.333333333333333,19.333333333333336,4.999999999999999
4,all,50,wiki,3.0,21.0,5.0
4,all,60,wiki,2.333333333333333,19.0,5.333333333333334
4,all,70,wiki,3.666666666666667,30.666666666666664,5.333333333333334
4,all,80,wiki,2.6666666666666665,38.0,5.333333333333334
4,all,90,wiki,3.6666666666666665,26.666666666666664,6.666666666666666
4,all,100,wiki,3.333333333333333,24.0,8.0
4,unweighted,1,wiki,0.0,5.0,0.0
4,unweighted,2,wiki,0.0,6.666666666666667,0.6666666666666666
4,unweighted,3,wiki,0.0,10.666666666666666,1.0
4,unweighted,4,wiki,0.0,13.0,1.3333333333333333
4,unweighted,5,wiki,0.0,15.666666666666668,2.0
4,unweighted,6,wiki,0.0,16.666666666666664,3.0
4,unweighted,7,wiki,0.0,22.0,4.0
4,unweighted,8,wiki,0.0,13.666666666666668,2.333333333333333
4,unweighted,9,wiki,0.0,21.0,1.6666666666666665
4,unweighted,10,wiki,0.0,20.666666666666668,3.0
4,unweighted,20,wiki,1.0,27.333333333333332,5.666666666666666
4,unweighted,30,wiki,0.6666666666666666,40.0,8.0
4,unweighted,40,wiki,1.3333333333333333,57.66666666666667,7.333333333333333
4,unweighted,50,wiki,1.0,54.33333333333333,1.9999999999999998
4,unweighted,60,wiki,1.6666666666666665,59.66666666666667,7.333333333333333
4,unweighted,70,wiki,2.0,78.33333333333333,3.6666666666666665
4,unweighted,80,wiki,2.0,83.33333333333334,2.0
4,unweighted,90,wiki,3.333333333333333,120.66666666666666,9.0
4,unweighted,100,wiki,5.666666666666667,140.33333333333331,8.666666666666668
4,queue,1,wiki,0.0,1.0,0.0
4,queue,2,wiki,0.0,2.0,0.0
4,queue,3,wiki,0.0,3.0,0.0
4,queue,4,wiki,0.0,3.333333333333333,0.0
4,queue,5,wiki,0.0,4.0,0.0
4,queue,6,wiki,0.0,4.333333333333334,0.0
4,queue,7,wiki,0.0,5.0,0.0
4,queue,8,wiki,0.0,5.666666666666667,0.0
4,queue,9,wiki,0.0,6.0,0.0
4,queue,10,wiki,0.0,6.666666666666666,0.0
4,queue,20,wiki,1.0,11.333333333333332,0.0
4,queue,30,wiki,2.333333333333333,18.0,0.0
4,queue,40,wiki,3.6666666666666665,21.333333333333332,0.0
4,queue,50,wiki,2.6666666666666665,32.0,0.0
4,queue,60,wiki,2.6666666666666665,29.0,0.0
4,queue,70,wiki,2.333333333333333,39.33333333333333,0.0
4,queue,80,wiki,3.6666666666666665,38.33333333333333,0.0
4,queue,90,wiki,3.333333333333333,33.0,0.0
4,queue,100,wiki,4.0,38.66666666666667,0.0
4,ps,1,wiki,0.0,1.3333333333333333,0.0
4,ps,2,wiki,0.0,4.0,0.0
4,ps,3,wiki,0.0,6.666666666666666,0.0
4,ps,4,wiki,0.0,10.666666666666666,0.0
4,ps,5,wiki,0.0,12.0,0.0
4,ps,6,wiki,0.0,13.333333333333332,0.0
4,ps,7,wiki,0.0,14.666666666666668,0.0
4,ps,8,wiki,0.0,17.333333333333332,0.0
4,ps,9,wiki,0.0,19.0,0.0
4,ps,10,wiki,0.0,20.333333333333332,0.0
4,ps,20,wiki,0.6666666666666666,33.666666666666664,0.0
4,ps,30,wiki,1.0,45.333333333333336,0.0
4,ps,40,wiki,1.0,53.66666666666667,0.0
4,ps,50,wiki,1.6666666666666665,65.66666666666666,0.0
4,ps,60,wiki,2.0,87.66666666666667,0.0
4,ps,70,wiki,2.0,78.33333333333333,0.0
4,ps,80,wiki,2.333333333333333,101.66666666666669,0.0
4,ps,90,wiki,2.6666666666666665,125.0,0.0
4,ps,100,wiki,5.666666666666667,142.0,0.0
4,all,1,pubmed,1.0,9.0,1.0
4,all,2,pubmed,1.0,19.333333333333336,2.9999999999999996
4,all,3,pubmed,1.0,29.33333333333333,4.666666666666666
4,all,4,pubmed,1.0,30.333333333333336,7.0
4,all,5,pubmed,1.0,54.33333333333333,6.0
4,all,6,pubmed,1.0,44.0,8.0
4,all,7,pubmed,2.0,54.00000000000001,8.0
4,all,8,pubmed,2.0,61.33333333333333,12.0
4,all,9,pubmed,2.0,54.66666666666667,9.666666666666668
4,all,10,pubmed,2.0,71.66666666666667,9.0
4,all,20,pubmed,3.333333333333333,65.66666666666667,21.666666666666664
4,all,30,pubmed,5.0,96.33333333333333,38.33333333333333
4,all,40,pubmed,7.666666666666666,153.66666666666666,41.666666666666664
4,all,50,pubmed,9.666666666666668,137.33333333333331,62.66666666666667
4,all,60,pubmed,9.666666666666668,149.0,63.66666666666667
4,all,70,pubmed,12.666666666666664,181.0,79.66666666666667
4,all,80,pubmed,14.333333333333332,279.66666666666663,84.33333333333333
4,all,90,pubmed,18.333333333333332,216.33333333333331,161.0
4,all,100,pubmed,16.666666666666668,275.33333333333337,173.33333333333331
4,unweighted,1,pubmed,1.0,26.333333333333336,3.666666666666667
4,unweighted,2,pubmed,1.0,41.333333333333336,7.333333333333334
4,unweighted,3,pubmed,1.0,52.33333333333334,11.0
4,unweighted,4,pubmed,1.0,52.0,11.0
4,unweighted,5,pubmed,1.0,54.66666666666666,10.666666666666666
4,unweighted,6,pubmed,1.0,58.33333333333333,17.0
4,unweighted,7,pubmed,1.0,65.33333333333334,15.333333333333332
4,unweighted,8,pubmed,2.0,70.33333333333333,18.333333333333332
4,unweighted,9,pubmed,2.0,72.0,22.333333333333336
4,unweighted,10,pubmed,2.0,78.0,17.333333333333336
4,unweighted,20,pubmed,3.0,132.66666666666669,68.33333333333334
4,unweighted,30,pubmed,5.0,170.0,67.66666666666666
4,unweighted,40,pubmed,7.333333333333334,219.66666666666669,120.66666666666666
4,unweighted,50,pubmed,8.666666666666666,272.0,155.33333333333334
4,unweighted,60,pubmed,12.333333333333334,335.33333333333337,197.66666666666666
4,unweighted,70,pubmed,11.999999999999998,381.33333333333337,185.0
4,unweighted,80,pubmed,13.333333333333334,431.0,321.0
4,unweighted,90,pubmed,15.666666666666664,471.33333333333326,267.66666666666663
4,unweighted,100,pubmed,16.0,514.0,264.66666666666663
4,queue,1,pubmed,1.0,5.0,0.0
4,queue,2,pubmed,1.0,9.0,0.0
4,queue,3,pubmed,2.0,13.333333333333332,0.0
4,queue,4,pubmed,2.0,18.0,0.0
4,queue,5,pubmed,2.0,21.333333333333336,0.0
4,queue,6,pubmed,2.333333333333333,24.0,0.0
4,queue,7,pubmed,2.0,24.333333333333336,0.0
4,queue,8,pubmed,2.333333333333333,26.33333333333333,0.0
4,queue,9,pubmed,2.6666666666666665,27.666666666666668,0.0
4,queue,10,pubmed,2.0,30.666666666666664,0.0
4,queue,20,pubmed,4.0,48.0,0.0
4,queue,30,pubmed,5.0,66.66666666666667,0.0
4,queue,40,pubmed,7.0,77.0,0.0
4,queue,50,pubmed,9.666666666666666,89.99999999999999,0.0
4,queue,60,pubmed,10.666666666666666,114.33333333333334,0.0
4,queue,70,pubmed,12.666666666666666,118.33333333333334,0.0
4,queue,80,pubmed,12.666666666666668,130.66666666666666,0.0
4,queue,90,pubmed,17.666666666666668,151.0,0.0
4,queue,100,pubmed,18.0,179.66666666666666,0.0
4,ps,1,pubmed,1.0,5.333333333333334,0.0
4,ps,2,pubmed,1.0,12.666666666666664,0.0
4,ps,3,pubmed,1.0,23.333333333333332,0.0
4,ps,4,pubmed,1.0,32.66666666666667,0.0
4,ps,5,pubmed,1.3333333333333333,39.0,0.0
4,ps,6,pubmed,1.3333333333333333,42.333333333333336,0.0
4,ps,7,pubmed,1.6666666666666665,48.666666666666664,0.0
4,ps,8,pubmed,2.0,54.66666666666666,0.0
4,ps,9,pubmed,2.0,61.0,0.0
4,ps,10,pubmed,2.0,59.33333333333333,0.0
4,ps,20,pubmed,3.0,106.33333333333331,0.0
4,ps,30,pubmed,5.0,155.33333333333334,0.0
4,ps,40,pubmed,6.666666666666666,200.66666666666669,0.0
4,ps,50,pubmed,9.0,256.0,0.0
4,ps,60,pubmed,12.0,301.6666666666667,0.0
4,ps,70,pubmed,13.333333333333336,354.66666666666663,0.0
4,ps,80,pubmed,15.333333333333332,411.3333333333333,0.0
4,ps,90,pubmed,16.0,455.3333333333333,0.0
4,ps,100,pubmed,17.666666666666668,528.0,0.0
4,all,1,amazon-photo,0.0,16.0,1.3333333333333333
4,all,2,amazon-photo,0.3333333333333333,26.333333333333336,3.333333333333333
4,all,3,amazon-photo,1.0,27.0,5.666666666666667
4,all,4,amazon-photo,1.0,30.666666666666668,7.333333333333334
4,all,5,amazon-photo,1.3333333333333333,38.0,8.666666666666666
4,all,6,amazon-photo,1.3333333333333333,42.66666666666667,8.666666666666668
4,all,7,amazon-photo,1.0,34.666666666666664,7.666666666666666
4,all,8,amazon-photo,2.0,40.33333333333333,7.333333333333334
4,all,9,amazon-photo,2.0,46.333333333333336,12.0
4,all,10,amazon-photo,2.0,38.66666666666667,9.0
4,all,20,amazon-photo,4.0,46.0,24.333333333333332
4,all,30,amazon-photo,5.333333333333333,52.0,21.666666666666664
4,all,40,amazon-photo,7.666666666666666,69.33333333333334,6.333333333333334
4,all,50,amazon-photo,10.666666666666666,63.33333333333333,29.333333333333332
4,all,60,amazon-photo,16.666666666666668,79.0,41.0
4,all,70,amazon-photo,17.666666666666668,99.99999999999999,42.333333333333336
4,all,80,amazon-photo,13.666666666666664,134.33333333333331,13.333333333333332
4,all,90,amazon-photo,18.0,111.33333333333334,14.666666666666666
4,all,100,amazon-photo,24.000000000000004,125.33333333333331,17.0
4,unweighted,1,amazon-photo,0.0,23.666666666666668,3.0
4,unweighted,2,amazon-photo,0.0,37.0,11.333333333333334
4,unweighted,3,amazon-photo,1.0,44.66666666666667,10.0
4,unweighted,4,amazon-photo,1.0,50.33333333333333,12.666666666666668
