nthread,neighbor_modes,rates,cora,citeseer,wiki,pubmed,amazon-photo,amazon-computers,cora-full,ogbn-arxiv
2,all,80,0.039845387140909766,0.0485474268595377,0.0755111376444498,0.7368159294128418,0.2870091597239176,1.0964393615722656,0.45032215118408203,25.757407426834106
2,all,90,0.0371335347493489,0.05154776573181147,0.07701468467712397,0.8450873692830404,0.35364842414855957,1.3991755644480386,0.4446087678273518,25.89964707692464
2,all,100,0.0404904683430989,0.050026019414265904,0.08040332794189449,1.068456808725993,0.49747252464294434,1.1085759003957112,0.4821998278299968,28.314636786778763
2,unweighted,1,0.006104787190755167,0.006053924560546833,0.0085655848185221,0.05333113670349113,0.04912368456522617,0.1239226659138997,0.06511139869689936,1.165514310201009
2,unweighted,2,0.009908119837443,0.0092851320902506,0.012592236200968367,0.0727892716725667,0.08485309282938636,0.13963905970255527,0.0782704353332519,1.7398806413014731
2,unweighted,3,0.015792290369669535,0.012912273406982366,0.016847928365071565,0.09360098838806147,0.10775899887084955,0.1993045806884765,0.0912363529205322,2.75908629099528
2,unweighted,4,0.014480908711751266,0.016812324523925698,0.020396312077840133,0.1070498625437418,0.11415290832519528,0.25745701789855957,0.09204490979512525,3.420987844467163
2,unweighted,5,0.021548271179199167,0.023261864980061803,0.025951862335205068,0.13034105300903315,0.11325724919637037,0.2865658601125081,0.1087137858072916,4.102609793345134
2,unweighted,6,0.02180337905883783,0.024913946787516236,0.024764617284138965,0.13847343126932776,0.12537240982055664,0.3407792250315348,0.11572766304016109,4.3437784512837725
2,unweighted,7,0.0292112032572428,0.02717391649881993,0.028152545293172133,0.15473882357279456,0.13490835825602207,0.36854664484659827,0.1365665594736735,4.818503777186076
2,unweighted,8,0.026759068171183197,0.030650615692138637,0.029024680455525663,0.15952587127685544,0.1465190251668294,0.3962134520212809,0.14039373397827143,5.413372119267781
2,unweighted,9,0.027670860290527302,0.0339319705963134,0.0324970086415608,0.18369142214457188,0.16616471608479813,0.4776040712992351,0.14969404538472492,5.804015080134074
2,unweighted,10,0.032439708709716734,0.03737616539001459,0.03592491149902337,0.1959715684254964,0.17884675661722813,0.5295069217681885,0.16661039988199866,6.212823788324991
2,unweighted,20,0.044457674026489195,0.05299615859985347,0.048762798309326165,0.4107755025227865,0.3409606615702311,0.9693762461344401,0.2861785093943278,9.760743776957193
2,unweighted,30,0.051568508148193304,0.0649724801381429,0.08215188980102538,0.5337830384572346,0.44585545857747394,1.641617695490519,0.39321509997049964,13.847148656845093
